Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
APOLLOHOSP,EQ,05-Dec-24,"7,232.35","7,257.25","7,334.95","7,140.40","7,257.00","7,274.75","7,253.99","5,10,951","3,70,64,32,000.55","82,092","2,55,696",50.04
APOLLOHOSP,EQ,06-Dec-24,"7,274.75","7,263.00","7,310.05","7,207.75","7,228.85","7,233.30","7,247.03","1,89,048","1,37,00,36,898.60","36,063","1,12,510",59.51
APOLLOHOSP,EQ,09-Dec-24,"7,233.30","7,162.75","7,227.95","7,162.75","7,203.00","7,193.85","7,193.48","2,03,674","1,46,51,24,414.35","34,025","1,24,989",61.37
APOLLOHOSP,EQ,10-Dec-24,"7,193.85","7,228.80","7,308.45","7,215.20","7,263.00","7,258.30","7,260.29","3,33,300","2,41,98,55,922.00","43,981","1,87,382",56.22
APOLLOHOSP,EQ,11-Dec-24,"7,258.30","7,255.70","7,364.00","7,216.05","7,309.15","7,340.80","7,320.31","3,91,192","2,86,36,47,897.00","46,988","2,61,229",66.78
APOLLOHOSP,EQ,12-Dec-24,"7,340.80","7,300.00","7,318.65","7,189.50","7,230.45","7,227.10","7,234.09","3,96,742","2,87,00,65,736.50","48,637","1,83,996",46.38
APOLLOHOSP,EQ,13-Dec-24,"7,227.10","7,221.00","7,277.35","7,204.20","7,256.35","7,259.45","7,245.50","3,14,999","2,28,23,23,988.30","51,174","1,94,502",61.75
APOLLOHOSP,EQ,16-Dec-24,"7,259.45","7,251.65","7,270.10","7,166.05","7,243.45","7,259.20","7,228.96","2,19,812","1,58,90,11,206.55","32,330","1,36,316",62.01
APOLLOHOSP,EQ,17-Dec-24,"7,259.20","7,227.00","7,307.00","7,201.00","7,225.00","7,218.75","7,241.06","2,37,831","1,72,21,49,269.40","31,224","1,36,771",57.51
APOLLOHOSP,EQ,18-Dec-24,"7,218.75","7,233.25","7,267.50","7,177.65","7,239.00","7,237.40","7,229.92","2,53,532","1,83,30,16,074.50","40,577","1,47,666",58.24
APOLLOHOSP,EQ,19-Dec-24,"7,237.40","7,148.00","7,313.25","7,137.40","7,312.90","7,297.55","7,262.00","2,92,899","2,12,70,32,539.85","41,943","1,46,153",49.9
APOLLOHOSP,EQ,20-Dec-24,"7,297.55","7,324.80","7,389.90","7,210.05","7,244.90","7,251.70","7,308.13","3,49,055","2,55,09,40,046.50","44,658","1,76,065",50.44
APOLLOHOSP,EQ,23-Dec-24,"7,251.70","7,251.10","7,329.90","7,185.00","7,250.00","7,265.10","7,259.41","1,79,062","1,29,98,84,747.00","41,082","81,527",45.53
APOLLOHOSP,EQ,24-Dec-24,"7,265.10","7,260.00","7,279.75","7,210.40","7,221.00","7,240.00","7,247.49","1,46,814","1,06,40,32,661.20","34,052","87,474",59.58
